Gender,City,College,Course,State,Conversion Status
Female,Ernakulam,Engineering,Btech-IT,Kerala,Not Converted
Female,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Female,Telangana,Engineering,Others,Outside Kerala,Not Converted
Female,Andhra Pradesh,Engineering,Others,Outside Kerala,Not Converted
Male,Andhra Pradesh,Engineering,Others,Outside Kerala,Not Converted
Male,Andhra Pradesh,Engineering,Others,Outside Kerala,Not Converted
Male,Telangana,Engineering,Others,Outside Kerala,Not Converted
Female,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Female,Andhra Pradesh,Engineering,Others,Outside Kerala,Not Converted
Male,Alappuzha,Engineering,Btech-IT,Kerala,Not Converted
Male,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Male,Ernakulam,Engineering,Btech-IT,Kerala,Not Converted
Female,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Male,Kottayam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Male,Kottayam,Engineering,Btech-IT,Kerala,Not Converted
Male,Ernakulam,Engineering,Others,Kerala,Not Converted
Male,Ernakulam,Engineering,MCA,Kerala,Not Converted
Female,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Female,Idukki,Engineering,Btech-IT,Kerala,Not Converted
Female,Uttar Pradesh,Engineering,Others,Outside Kerala,Not Converted
Female,Kottayam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Female,Thiruvananthapuram,Engineering,MCA,Kerala,Not Converted
Female,Kottayam,Engineering,Others,Kerala,Not Converted
Male,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Male,Ernakulam,Engineering,MCA,Kerala,Not Converted
Female,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Male,Kannur,Engineering,Btech-IT,Kerala,Not Converted
Female,Ernakulam,"Arts & Science, Commerce",BSc-IT,Kerala,Not Converted
Female,Kozhikode,Engineering,MCA,Kerala,Not Converted
Male,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Female,Malappuram,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Female,Telangana,Engineering,Others,Outside Kerala,Not Converted
Female,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Male,Thiruvananthapuram,Engineering,Others,Kerala,Not Converted
Male,Telangana,Engineering,Others,Outside Kerala,Not Converted
Female,Ernakulam,Engineering,Others,Kerala,Not Converted
Female,Alappuzha,Engineering,MCA,Kerala,Not Converted
Female,Alappuzha,Engineering,MCA,Kerala,Not Converted
Male,Maharashtra,Engineering,Others,Outside Kerala,Not Converted
Male,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Male,Kottayam,Engineering,Btech-IT,Kerala,Not Converted
Female,Palakkad,Engineering,Btech-IT,Kerala,Not Converted
Male,Andhra Pradesh,Engineering,Others,Outside Kerala,Not Converted
Female,Telangana,Engineering,Others,Outside Kerala,Not Converted
Female,Thiruvananthapuram,Engineering,Others,Kerala,Not Converted
Female,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Male,Ernakulam,"Arts & Science, Commerce",MSc-IT,Kerala,Not Converted
Male,Ernakulam,Engineering,MCA,Kerala,Not Converted
Male,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Male,Ernakulam,Engineering,Others,Kerala,Not Converted
Male,Ernakulam,Engineering,Btech-IT,Kerala,Not Converted
Male,Ernakulam,Engineering,Others,Kerala,Not Converted
Male,Thrissur,Engineering,Btech-IT,Kerala,Not Converted
Male,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Male,Uttar Pradesh,Engineering,Others,Outside Kerala,Not Converted
Male,Karnataka,Engineering,Others,Outside Kerala,Not Converted
Male,Idukki,Engineering,Btech-IT,Kerala,Not Converted
Female,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Male,Kottayam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Male,Ernakulam,Engineering,Btech-IT,Kerala,Not Converted
Female,Alappuzha,Engineering,Btech-IT,Kerala,Not Converted
Male,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Female,Kottayam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Female,Kottayam,Engineering,Others,Kerala,Not Converted
Male,Thiruvananthapuram,Engineering,Others,Kerala,Not Converted
Female,Ernakulam,Engineering,MCA,Kerala,Not Converted
Female,Kottayam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Female,Thiruvananthapuram,Engineering,Others,Kerala,Not Converted
Female,Thiruvananthapuram,Engineering,Others,Kerala,Not Converted
Male,Tamil Nadu,Engineering,Others,Outside Kerala,Not Converted
Male,Kottayam,Engineering,Btech-IT,Kerala,Not Converted
Female,Thrissur,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Male,Kottayam,Engineering,MCA,Kerala,Not Converted
Female,Thrissur,Engineering,Btech-Non IT,Kerala,Converted
Male,Telangana,Engineering,Others,Outside Kerala,Not Converted
Male,Thiruvananthapuram,Engineering,Others,Kerala,Not Converted
Female,Kollam,Engineering,MCA,Kerala,Not Converted
Female,Kottayam,Engineering,MCA,Kerala,Not Converted
Female,Kollam,Engineering,Others,Kerala,Not Converted
Male,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Male,Tamil Nadu,Engineering,Others,Outside Kerala,Not Converted
Male,Palakkad,Engineering,Btech-IT,Kerala,Not Converted
Male,Thiruvananthapuram,Engineering,Others,Kerala,Not Converted
Male,Ernakulam,Engineering,MCA,Kerala,Converted
Female,Ernakulam,"Arts & Science, Commerce",BVoc,Kerala,Not Converted
Female,Ernakulam,"Arts & Science, Commerce",BSc-IT,Kerala,Not Converted
Female,Kollam,Engineering,MCA,Kerala,Not Converted
Female,Ernakulam,"Arts & Science, Commerce",BSc-IT,Kerala,Not Converted
Female,Ernakulam,Engineering,MCA,Kerala,Converted
Female,Thrissur,"Arts & Science, Commerce",MSc-IT,Kerala,Not Converted
Male,Ernakulam,Engineering,Others,Kerala,Not Converted
Male,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Female,Ernakulam,Engineering,Others,Kerala,Not Converted
Female,Kottayam,Engineering,Btech-IT,Kerala,Converted
Female,Kottayam,"Arts & Science, Commerce",BSc-IT,Kerala,Not Converted
Female,Ernakulam,Engineering,MCA,Kerala,Converted
Female,Kozhikode,Engineering,Others,Kerala,Not Converted
Female,Kottayam,Engineering,Btech-IT,Kerala,Not Converted
Female,Kozhikode,Engineering,Others,Kerala,Not Converted
Female,Ernakulam,Engineering,MCA,Kerala,Not Converted
Female,Madhya Pradesh,Engineering,Others,Outside Kerala,Not Converted
Female,Kozhikode,"Arts & Science, Commerce",BSc-IT,Kerala,Not Converted
Female,Palakkad,"Arts & Science, Commerce",BSc-IT,Kerala,Not Converted
Female,Kottayam,Engineering,Others,Kerala,Not Converted
Female,Ernakulam,Engineering,Btech-IT,Kerala,Not Converted
Male,Ernakulam,Engineering,Btech-IT,Kerala,Not Converted
Male,Palakkad,Engineering,Others,Kerala,Not Converted
Female,Ernakulam,Engineering,MCA,Kerala,Not Converted
Female,Ernakulam,Engineering,Btech-IT,Kerala,Not Converted
Male,Kottayam,Engineering,Btech-IT,Kerala,Not Converted
Female,Telangana,Engineering,Others,Outside Kerala,Not Converted
Male,Idukki,Engineering,Btech-IT,Kerala,Not Converted
Male,Madhya Pradesh,Engineering,Others,Outside Kerala,Not Converted
Male,Karnataka,Engineering,Others,Outside Kerala,Not Converted
Male,Uttarakhand,Engineering,Others,Outside Kerala,Not Converted
Female,Maharashtra,Engineering,Others,Outside Kerala,Not Converted
Female,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Female,Karnataka,Engineering,Others,Outside Kerala,Not Converted
Male,Karnataka,Engineering,Others,Outside Kerala,Not Converted
Male,Telangana,Engineering,Others,Outside Kerala,Not Converted
Female,Karnataka,Engineering,Others,Outside Kerala,Not Converted
Female,Idukki,Engineering,Btech-IT,Kerala,Not Converted
Male,Kottayam,Engineering,Btech-IT,Kerala,Not Converted
Male,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Converted
Male,Ernakulam,Engineering,Btech-IT,Kerala,Not Converted
Male,Ernakulam,"Arts & Science, Commerce",BSc-IT,Kerala,Not Converted
Female,Ernakulam,"Arts & Science, Commerce",BSc-IT,Kerala,Not Converted
Female,Ernakulam,"Arts & Science, Commerce",BSc-IT,Kerala,Not Converted
Female,Telangana,Engineering,Others,Outside Kerala,Not Converted
Female,Telangana,Engineering,Others,Outside Kerala,Not Converted
Male,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Female,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Male,Kozhikode,Engineering,Btech-IT,Kerala,Not Converted
Female,Thrissur,Engineering,Btech-IT,Kerala,Not Converted
Female,Telangana,Engineering,Others,Outside Kerala,Not Converted
Female,Uttar Pradesh,Engineering,Others,Outside Kerala,Not Converted
Female,Ernakulam,Engineering,MCA,Kerala,Converted
Female,Ernakulam,"Arts & Science, Commerce",MSc-Non IT,Kerala,Not Converted
Female,Odisha,Engineering,Others,Outside Kerala,Not Converted
Female,Thiruvananthapuram,Engineering,Others,Kerala,Not Converted
Female,Karnataka,Engineering,Others,Outside Kerala,Not Converted
Female,Maharashtra,Engineering,Others,Outside Kerala,Not Converted
Male,Maharashtra,Engineering,Others,Outside Kerala,Not Converted
Male,New Delhi,Engineering,Others,Outside Kerala,Not Converted
Male,Maharashtra,Engineering,Others,Outside Kerala,Not Converted
Female,Telangana,Engineering,Others,Outside Kerala,Not Converted
Male,Malappuram,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Male,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Male,Ernakulam,Engineering,Others,Kerala,Not Converted
Female,Maharashtra,Engineering,Others,Outside Kerala,Not Converted
Female,Maharashtra,Engineering,Others,Outside Kerala,Not Converted
Female,Uttar Pradesh,Engineering,Others,Outside Kerala,Not Converted
Female,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Female,Ernakulam,Engineering,MCA,Kerala,Not Converted
Female,Kannur,Engineering,Others,Kerala,Not Converted
Female,Thrissur,Engineering,Btech-IT,Kerala,Not Converted
Female,Ernakulam,Engineering,Btech-IT,Kerala,Not Converted
Female,Ernakulam,Engineering,Others,Kerala,Not Converted
Female,Thiruvananthapuram,Engineering,Others,Kerala,Not Converted
Female,Ernakulam,Engineering,MCA,Kerala,Not Converted
Female,Odisha,Engineering,Others,Outside Kerala,Not Converted
Male,Odisha,Engineering,Others,Outside Kerala,Not Converted
Male,Thrissur,"Arts & Science, Commerce",BSc-IT,Kerala,Not Converted
Male,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Male,Karnataka,Engineering,Others,Outside Kerala,Not Converted
Male,Ernakulam,Engineering,Others,Kerala,Not Converted
Male,Ernakulam,Engineering,MCA,Kerala,Converted
Male,Maharashtra,Engineering,Others,Outside Kerala,Not Converted
Male,Karnataka,Engineering,Others,Outside Kerala,Not Converted
Male,Gujarat,Engineering,Others,Outside Kerala,Not Converted
Male,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Male,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Male,Ernakulam,Engineering,MCA,Kerala,Not Converted
Male,Thiruvananthapuram,Engineering,Others,Kerala,Not Converted
Male,Ernakulam,"Arts & Science, Commerce",BSc-IT,Kerala,Not Converted
Male,Malappuram,Engineering,Others,Kerala,Not Converted
Male,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Female,New Delhi,Engineering,Others,Outside Kerala,Not Converted
Male,Kozhikode,Engineering,Others,Kerala,Not Converted
Male,Kollam,Engineering,MCA,Kerala,Not Converted
Male,Kottayam,Engineering,Others,Kerala,Not Converted
Male,Alappuzha,Engineering,Btech-IT,Kerala,Not Converted
Female,Thrissur,"Arts & Science, Commerce",MSc-IT,Kerala,Not Converted
Female,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Female,Thrissur,"Arts & Science, Commerce",BSc-IT,Kerala,Not Converted
Female,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Female,Palakkad,"Arts & Science, Commerce",BSc-IT,Kerala,Not Converted
Female,Thrissur,Engineering,Others,Kerala,Not Converted
Female,Ernakulam,Engineering,Btech-IT,Kerala,Not Converted
Female,Ernakulam,Engineering,Others,Kerala,Not Converted
Male,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Female,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Female,Kottayam,Engineering,Others,Kerala,Not Converted
Female,Kottayam,Engineering,Btech-IT,Kerala,Not Converted
Female,Ernakulam,Engineering,Btech-IT,Kerala,Not Converted
Female,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Male,Ernakulam,Engineering,MCA,Kerala,Not Converted
Female,Ernakulam,Engineering,MCA,Kerala,Not Converted
Female,Karnataka,Engineering,Others,Outside Kerala,Not Converted
Female,Karnataka,Engineering,Others,Outside Kerala,Not Converted
Female,Karnataka,Engineering,Others,Outside Kerala,Not Converted
Female,Thrissur,Engineering,Btech-IT,Kerala,Not Converted
Male,Alappuzha,"Arts & Science, Commerce",BCom,Kerala,Converted
Male,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Male,Dubai,Engineering,Others,Outside Kerala,Not Converted
Male,Telangana,Engineering,Others,Outside Kerala,Not Converted
Female,Ernakulam,Engineering,MCA,Kerala,Not Converted
Female,Thrissur,"Arts & Science, Commerce",BSc-IT,Kerala,Not Converted
Female,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Female,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Female,Kottayam,Engineering,Btech-IT,Kerala,Not Converted
Male,Thiruvananthapuram,Engineering,Others,Kerala,Not Converted
Female,Tamil Nadu,Engineering,Others,Outside Kerala,Not Converted
Male,Andhra Pradesh,Engineering,Others,Outside Kerala,Not Converted
Male,Telangana,Engineering,Others,Outside Kerala,Not Converted
Male,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Male,Ernakulam,Engineering,MCA,Kerala,Not Converted
Male,Ernakulam,Engineering,Btech-IT,Kerala,Not Converted
Male,Idukki,Engineering,Btech-IT,Kerala,Not Converted
Female,Thrissur,Engineering,MCA,Kerala,Converted
Male,Thrissur,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Female,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Female,Kottayam,Engineering,MCA,Kerala,Not Converted
Male,Alappuzha,Engineering,MCA,Kerala,Converted
Male,Tamil Nadu,Engineering,Others,Outside Kerala,Not Converted
Male,Alappuzha,"Arts & Science, Commerce",BCA,Kerala,Converted
Female,Thrissur,"Arts & Science, Commerce",BVoc,Kerala,Not Converted
Female,Thrissur,Engineering,Btech-IT,Kerala,Not Converted
Male,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Female,Maharashtra,Engineering,Others,Outside Kerala,Not Converted
Male,Rajasthan,Engineering,Others,Outside Kerala,Not Converted
Male,Karnataka,Engineering,Others,Outside Kerala,Not Converted
Male,Karnataka,Engineering,Others,Outside Kerala,Not Converted
Female,Madhya Pradesh,Engineering,Others,Outside Kerala,Not Converted
Female,Ernakulam,Engineering,MCA,Kerala,Not Converted
Female,Ernakulam,"Arts & Science, Commerce",BSc-IT,Kerala,Not Converted
Female,Maharashtra,Engineering,Others,Outside Kerala,Not Converted
Female,Ernakulam,Engineering,Btech-IT,Kerala,Not Converted
Female,Ernakulam,Engineering,Btech-IT,Kerala,Not Converted
Female,Thiruvananthapuram,Engineering,Others,Kerala,Not Converted
Female,Ernakulam,Engineering,Others,Kerala,Not Converted
Female,Ernakulam,Engineering,Btech-IT,Kerala,Not Converted
Female,Kozhikode,Engineering,MCA,Kerala,Converted
Female,Palakkad,"Arts & Science, Commerce",BSc-IT,Kerala,Not Converted
Female,Ernakulam,Engineering,Btech-IT,Kerala,Not Converted
Female,Ernakulam,Engineering,Btech-IT,Kerala,Not Converted
Female,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Female,Thrissur,"Arts & Science, Commerce",BSc-IT,Kerala,Not Converted
Female,Ernakulam,Engineering,Btech-IT,Kerala,Not Converted
Female,New Delhi,Engineering,Others,Outside Kerala,Not Converted
Female,Thrissur,"Arts & Science, Commerce",BSc-IT,Kerala,Not Converted
Female,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Female,Thiruvananthapuram,Engineering,Others,Kerala,Not Converted
Female,Kottayam,Engineering,Btech-IT,Kerala,Not Converted
Female,Ernakulam,"Arts & Science, Commerce",BSc-IT,Kerala,Not Converted
Female,Ernakulam,Engineering,MCA,Kerala,Not Converted
Female,Kottayam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Female,Kottayam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Female,Thiruvananthapuram,Engineering,Others,Kerala,Not Converted
Female,Ernakulam,Engineering,MCA,Kerala,Not Converted
Female,Alappuzha,Engineering,MCA,Kerala,Not Converted
Female,Palakkad,"Arts & Science, Commerce",BSc-IT,Kerala,Not Converted
Female,Thrissur,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Female,Ernakulam,Engineering,Others,Kerala,Not Converted
Female,Thrissur,Engineering,Btech-IT,Kerala,Not Converted
Female,Thrissur,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Female,Idukki,Engineering,Others,Kerala,Not Converted
Female,Ernakulam,Engineering,MCA,Kerala,Not Converted
Female,Thrissur,Engineering,Btech-IT,Kerala,Not Converted
Female,Maharashtra,Engineering,Others,Outside Kerala,Not Converted
Female,Maharashtra,Engineering,Others,Outside Kerala,Not Converted
Female,Kottayam,Engineering,Btech-IT,Kerala,Not Converted
Female,Maharashtra,Engineering,Others,Outside Kerala,Not Converted
Female,Ernakulam,Engineering,Others,Kerala,Not Converted
Female,West Bengal,Engineering,Others,Outside Kerala,Not Converted
Female,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Female,Maharashtra,Engineering,Others,Outside Kerala,Not Converted
Male,Thrissur,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Female,Malappuram,Engineering,Btech-IT,Kerala,Not Converted
Female,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Female,Tamil Nadu,Engineering,Others,Outside Kerala,Not Converted
Female,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Female,Ernakulam,Engineering,MCA,Kerala,Not Converted
Female,Ernakulam,Engineering,MCA,Kerala,Not Converted
Female,Ernakulam,Engineering,Btech-IT,Kerala,Not Converted
Female,Thiruvananthapuram,Engineering,Others,Kerala,Not Converted
Female,Ernakulam,Engineering,MCA,Kerala,Not Converted
Female,Kottayam,Engineering,Btech-IT,Kerala,Not Converted
Female,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Female,Thrissur,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Female,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Female,Alappuzha,Engineering,MCA,Kerala,Not Converted
Female,Alappuzha,Engineering,MCA,Kerala,Not Converted
Female,Ernakulam,Engineering,MCA,Kerala,Not Converted
Female,Palakkad,Engineering,Btech-IT,Kerala,Not Converted
Female,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Female,Thiruvananthapuram,Engineering,Others,Kerala,Not Converted
Female,Maharashtra,Engineering,Others,Outside Kerala,Not Converted
Female,Uttar Pradesh,Engineering,Others,Outside Kerala,Not Converted
Female,Others,Engineering,Others,Outside Kerala,Not Converted
Female,Maharashtra,Engineering,Others,Outside Kerala,Not Converted
Female,Maharashtra,Engineering,Others,Outside Kerala,Not Converted
Female,Uttar Pradesh,Engineering,Others,Outside Kerala,Not Converted
Female,Maharashtra,Engineering,Others,Outside Kerala,Not Converted
Female,Ernakulam,Engineering,MCA,Kerala,Not Converted
Female,Ernakulam,Engineering,Mtech-IT,Kerala,Not Converted
Female,Karnataka,Engineering,Others,Outside Kerala,Not Converted
Male,Ernakulam,Engineering,Btech-IT,Kerala,Not Converted
Female,Ernakulam,Engineering,MCA,Kerala,Not Converted
Female,Kottayam,Engineering,Btech-IT,Kerala,Not Converted
Female,Palakkad,Engineering,Btech-IT,Kerala,Not Converted
Male,Maharashtra,Engineering,Others,Outside Kerala,Not Converted
Male,Kottayam,Engineering,Btech-IT,Kerala,Not Converted
Male,Ernakulam,"Arts & Science, Commerce",BSc-IT,Kerala,Not Converted
Male,Palakkad,Engineering,Btech-IT,Kerala,Not Converted
Male,Ernakulam,Engineering,Btech-IT,Kerala,Not Converted
Male,Thiruvananthapuram,Engineering,Others,Kerala,Not Converted
Male,Ernakulam,Engineering,MCA,Kerala,Not Converted
Male,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Male,Kottayam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Male,Thiruvananthapuram,"Arts & Science, Commerce",BSc-IT,Kerala,Not Converted
Male,Ernakulam,Engineering,Others,Kerala,Not Converted
Male,Ernakulam,Engineering,Btech-IT,Kerala,Not Converted
Male,Thiruvananthapuram,Engineering,MCA,Kerala,Not Converted
Female,Kottayam,Engineering,Btech-IT,Kerala,Not Converted
Female,Kollam,Engineering,MCA,Kerala,Not Converted
Female,Kottayam,Engineering,Btech-IT,Kerala,Not Converted
Male,Ernakulam,Engineering,Btech-IT,Kerala,Not Converted
Female,Kottayam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Female,Ernakulam,Engineering,Btech-IT,Kerala,Not Converted
Female,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Female,Thrissur,Engineering,Btech-IT,Kerala,Not Converted
Female,Tamil Nadu,Engineering,Others,Outside Kerala,Not Converted
Female,Idukki,Engineering,Btech-IT,Kerala,Not Converted
Female,Thrissur,Engineering,Others,Kerala,Not Converted
Male,Karnataka,Engineering,Others,Outside Kerala,Not Converted
Male,Karnataka,Engineering,Others,Outside Kerala,Not Converted
Male,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Male,Kozhikode,Engineering,Btech-IT,Kerala,Not Converted
Male,Kozhikode,Engineering,Others,Kerala,Not Converted
Male,West Bengal,Engineering,Others,Outside Kerala,Not Converted
Female,Telangana,Engineering,Others,Outside Kerala,Not Converted
Female,Karnataka,Engineering,Others,Outside Kerala,Not Converted
Female,Ernakulam,Engineering,Btech-IT,Kerala,Not Converted
Female,Ernakulam,Engineering,Btech-IT,Kerala,Not Converted
Male,Alappuzha,Engineering,Btech-IT,Kerala,Not Converted
Male,Kottayam,Engineering,Btech-IT,Kerala,Not Converted
Female,Telangana,Engineering,Others,Outside Kerala,Not Converted
Female,Kozhikode,Engineering,Others,Kerala,Not Converted
Female,Telangana,Engineering,Others,Outside Kerala,Not Converted
Female,Andhra Pradesh,Engineering,Others,Outside Kerala,Not Converted
Male,Ernakulam,Engineering,Others,Kerala,Not Converted
Female,Ernakulam,Engineering,Btech-IT,Kerala,Not Converted
Female,Karnataka,Engineering,Others,Outside Kerala,Not Converted
Male,Thrissur,"Arts & Science, Commerce",BSc-IT,Kerala,Not Converted
Male,Ernakulam,Engineering,Btech-IT,Kerala,Not Converted
Female,Kottayam,Engineering,Others,Kerala,Not Converted
Female,Thrissur,Engineering,Btech-IT,Kerala,Not Converted
Female,Kottayam,"Arts & Science, Commerce",BSc-IT,Kerala,Not Converted
Female,Ernakulam,Engineering,Btech-IT,Kerala,Not Converted
Female,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Male,Tamil Nadu,Engineering,Others,Outside Kerala,Not Converted
Male,Kottayam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Male,Thrissur,"Arts & Science, Commerce",BSc-IT,Kerala,Not Converted
Male,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Male,Thrissur,Engineering,Others,Kerala,Not Converted
Male,Kottayam,"Arts & Science, Commerce",BSc-IT,Kerala,Not Converted
Male,Ernakulam,"Arts & Science, Commerce",BSc-IT,Kerala,Not Converted
Male,Ernakulam,Engineering,Btech-IT,Kerala,Not Converted
Male,Alappuzha,Engineering,Btech-IT,Kerala,Not Converted
Male,Ernakulam,Engineering,Btech-IT,Kerala,Not Converted
Male,Ernakulam,Engineering,Btech-IT,Kerala,Not Converted
Male,Thiruvananthapuram,Engineering,Others,Kerala,Not Converted
Male,Alappuzha,Engineering,Others,Kerala,Not Converted
Male,Ernakulam,"Arts & Science, Commerce",BSc-IT,Kerala,Not Converted
Male,Kozhikode,"Arts & Science, Commerce",BSc-IT,Kerala,Not Converted
Male,Kottayam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Male,Alappuzha,Engineering,MCA,Kerala,Not Converted
Female,Karnataka,Engineering,Others,Outside Kerala,Not Converted
Male,Ernakulam,Engineering,Btech-IT,Kerala,Not Converted
Male,Thrissur,Engineering,Btech-IT,Kerala,Not Converted
Male,Thrissur,Engineering,Btech-IT,Kerala,Not Converted
Male,Ernakulam,Engineering,Btech-IT,Kerala,Not Converted
Male,Ernakulam,Engineering,MCA,Kerala,Not Converted
Female,Ernakulam,Engineering,Btech-IT,Kerala,Not Converted
Female,Thrissur,Engineering,Others,Kerala,Not Converted
Female,Ernakulam,Engineering,MCA,Kerala,Not Converted
Female,Thrissur,Engineering,Btech-IT,Kerala,Not Converted
Female,Kannur,Engineering,Btech-IT,Kerala,Not Converted
Female,Kottayam,Engineering,Btech-IT,Kerala,Not Converted
Female,Ernakulam,Engineering,MCA,Kerala,Not Converted
Female,Ernakulam,Engineering,MCA,Kerala,Not Converted
Female,Ernakulam,Engineering,Btech-IT,Kerala,Not Converted
Female,Malappuram,Engineering,Btech-IT,Kerala,Not Converted
Female,Alappuzha,Engineering,Btech-IT,Kerala,Not Converted
Female,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Female,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Female,Ernakulam,Engineering,MCA,Kerala,Not Converted
Female,Ernakulam,Engineering,Btech-IT,Kerala,Not Converted
Female,Ernakulam,Engineering,MCA,Kerala,Not Converted
Female,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Female,Ernakulam,Engineering,MCA,Kerala,Not Converted
Female,Ernakulam,Engineering,Others,Kerala,Not Converted
Female,Ernakulam,Engineering,MCA,Kerala,Not Converted
Female,Kannur,Engineering,Btech-IT,Kerala,Not Converted
Female,Alappuzha,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Female,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Female,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Female,Ernakulam,Engineering,Btech-IT,Kerala,Not Converted
Female,Alappuzha,"Arts & Science, Commerce",BVoc,Kerala,Not Converted
Female,Ernakulam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Female,Ernakulam,"Arts & Science, Commerce",BSc-IT,Kerala,Not Converted
Female,Ernakulam,"Arts & Science, Commerce",BSc-IT,Kerala,Not Converted
Female,Ernakulam,Engineering,MCA,Kerala,Not Converted
Female,Palakkad,Engineering,Btech-IT,Kerala,Not Converted
Female,Kollam,"Arts & Science, Commerce",BCA,Kerala,Not Converted
Female,Thrissur,Engineering,Others,Kerala,Not Converted
Female,Alappuzha,Engineering,Btech-IT,Kerala,Not Converted
Female,Thiruvananthapuram,Engineering,Others,Kerala,Not Converted
